,Empresa_1,Empresa_2,Empresa_3,Empresa_4,Empresa_5,Empresa_6
2022-06-24,1584804.1587007707,1745153.7849297868,798297.2043678446,18440.327228308342,30935.1525,423004.1762061734
2022-06-25,1595371.8226524107,1704911.1191829904,782077.9076325705,17499.094383999203,30708.352500000005,440667.1298747282
2022-06-26,1303041.5884623071,1745667.4599084153,886026.5231769521,17757.613456441995,12179.023500000001,289374.0161537693
2022-06-27,1650138.1479559822,1852772.7945948637,849786.36565468,15819.485813635149,8754.521999999997,356025.10890658107
2022-06-28,1534392.391498212,1751624.5564412402,834913.055347119,18878.77907699814,8916.873000000001,336968.95162864635
2022-06-29,1457675.109371671,1738659.079411104,787274.0054914808,20947.633648741292,10740.051,330475.37652334035
2022-06-30,1523247.2318134082,1723188.660569384,634646.9266372275,18853.257264983145,19537.917,223044.2713363085
2022-07-01,1713952.1002575916,1848251.1068489342,643288.7112071897,18518.996289020786,22521.24,403376.48484217824
2022-07-02,1735220.8967914162,1855131.411146098,712908.2214771399,18055.242265378598,24162.999,482363.17595549725
2022-07-03,1478913.187387687,1778588.9255323228,654441.5306372466,17591.87661906772,10804.699499999999,282704.01615019754
2022-07-04,1545053.8364136894,1705785.6843810072,716219.1592199568,15806.262555822133,10332.1365,340112.89858495607
2022-07-05,1421698.2364619223,1809761.7140449989,632843.5588789944,17434.514760372043,21071.9775,299144.71775139635
2022-07-06,1826218.7493853047,1780473.0000263194,679626.2832517732,15954.795194797614,14441.122499999998,293928.19985564053
2022-07-07,1781798.9365348953,1837350.2683960923,640823.7019365949,20523.857168915398,15681.204000000002,200716.88786824173
2022-07-08,1842776.3368714666,1846479.2279095473,663143.0946215761,18491.846833153744,19572.1575,382562.0943354593
2022-07-09,1806177.1149636437,1819875.3268546078,673587.3957700633,15755.738029724986,27045.857999999993,462026.3294444283
2022-07-10,1483955.1087289706,1920892.1870630304,626827.1605337294,13021.47465406607,35923.03050000001,290535.0677416973
2022-07-11,1632219.1244849574,1922028.4882415445,669777.0173261105,16905.833786804815,16310.836500000001,321349.12083224463
2022-07-12,1537056.5273732895,1908441.3129834721,708488.3615396504,22092.10507511821,20724.532500000005,300730.4541778929
2022-07-13,1532977.8488965244,1870775.2960485471,670926.9980881846,19781.835067201584,16772.154,291188.47342020954
2022-07-14,1631916.0863714537,1942190.4236891093,767352.4259061386,21904.448104453964,13594.454999999996,239647.69327879266
2022-07-15,1709036.077960286,1949618.34907501,732932.6442042165,17949.292193013876,25968.033000000003,411393.85763292987
2022-07-16,1745597.1132773466,1832450.939286107,736327.4658071293,13826.9640562997,41035.21800000001,482565.06788506074
2022-07-17,1491894.7120802174,1866338.7093295644,822404.960956713,13302.930857865964,19349.914499999995,364285.6357746578
2022-07-18,1695806.707961013,1900923.7478989107,853387.7964725544,16241.67634481771,18457.509,433935.0605356366
2022-07-19,1770495.6183324424,1779631.458616759,827081.8671500657,20336.914078948015,16101.119999999995,435184.02926930663
2022-07-20,1755198.3310664205,1826451.9026030519,781653.7468055034,22542.84430611477,15322.156499999997,424620.3259156486
2022-07-21,1805429.7516753015,1988973.277242025,923260.1721148975,20310.33936241235,21119.384999999995,391032.9832198058
2022-07-22,1790981.129559764,2285315.115598719,913835.1255678262,21764.458983356093,38200.3965,479346.30837366055
2022-07-23,1779583.4681224024,2292948.751902095,1130395.0547589592,21035.424998692884,35665.875,523107.2188625207
2022-07-24,1583527.5500967265,2172178.600960005,1143689.4592101164,17387.780823965684,18118.505999999998,349138.8593116836
2022-07-25,1704249.5474933442,2043750.862066696,1105092.426741704,16746.441199122593,24743.008499999996,433388.41716061404
2022-07-26,1702046.207014383,1982306.249748964,1094419.482627346,16317.052443324937,22619.016,523923.5229216426
2022-07-27,1672673.3815695858,1948378.411080666,1024808.6660635617,14531.790081730538,25269.782999999992,492392.69803553075
2022-07-28,1916695.9281756342,1910139.190463468,940618.3008393288,20729.159106864277,24737.7585,439124.72238299524
2022-07-29,1863434.6828588136,1801794.1821177867,853835.4956825272,22026.14810215039,36427.5345,535844.7886090743
2022-07-30,1854942.499335255,1880900.8038780433,666822.1414915246,21158.516977329975,42181.776,520707.86100609484
2022-07-31,1488665.3926542588,1827382.774350713,691067.0265579206,19792.703866624077,14410.053,298319.03826104867
2022-08-01,1732850.5430769757,1904141.0231941603,844420.3933916318,18896.231582180506,19291.198500000002,420576.8961574565
2022-08-02,1661908.50719537,1770009.4384212568,795011.8975951545,22647.509817203212,29439.910499999998,416847.8390361886
2022-08-03,1674750.3238994607,1831053.632971428,738064.6912234437,16588.005254392207,27904.3485,443061.3666931835
2022-08-04,1678207.5816814867,1782942.029851814,721199.316052098,22685.12762973494,39747.1935,391303.42505683337
2022-08-05,1742456.7471343155,1882963.4752856195,670372.5860105185,19993.01773299748,56542.059,444607.8851552434
2022-08-06,1757977.4982304117,1871167.8736669307,604801.5657985426,21259.405768261968,57147.583500000015,478538.13157830015
2022-08-07,1486072.641608987,1837557.604440935,509161.5063118244,17406.48332493703,13671.8505,345551.23132416717
2022-08-08,1766488.106889821,1924034.2799634142,568151.2194316427,9839.12025188917,15810.837000000003,411790.224723788
2022-08-09,1691517.1705379693,1874437.4523312594,634173.6478971615,6719.424559193953,21751.611000000004,388483.43420210184
2022-08-10,1703526.621554152,1903957.61774899,692222.10587808,12026.815692695212,24986.409,394951.85397750535
2022-08-11,1743917.287625977,1952510.9063002223,712003.2178218188,20170.321511335012,32029.2945,387583.50240196014
2022-08-12,1791225.3301371,1931722.5891175682,620424.5451475733,20388.390453400498,31632.384000000005,474491.1149116963
2022-08-13,1859225.1458518466,2007330.3315195767,508465.0262977529,21204.82813602015,40973.0055,491692.5013219273
2022-08-14,1286230.1144940993,1880223.7411290365,418330.89099726954,16834.878211586907,14324.141999999998,280448.1279678851
2022-08-15,1387434.555851098,1775432.8357661774,476144.783180691,22146.208261964737,14597.0475,363788.169857712
2022-08-16,1392805.2562594342,1549171.2832253168,938935.4904327256,17566.014710327465,12723.101999999999,376109.3672689696
2022-08-17,1250479.9821932425,1436188.6165369714,944053.809499038,17599.668816120906,11180.557499999997,348675.16221598705
2022-08-18,1456012.6833112787,1441000.5628261485,344854.2254593759,15873.162770780855,16786.266,319038.8629078884
2022-08-19,1549081.0128091131,1407538.3859605656,330234.44322755456,16041.631901560988,14424.290999999997,343224.4536814851
2022-08-20,1597787.8446157288,1415547.0088378512,271035.43398063094,18685.501856748077,15914.261999999999,353747.1797229069
2022-08-21,1345614.3090614183,1430866.5097373452,286746.3288754451,10555.355305848085,7403.9805,215878.63174919714
2022-08-22,1404474.2214950104,1410359.881004059,276595.1855266761,8498.833542709188,17012.9295,343962.17228048516
2022-08-23,1407845.3728452097,1512407.1423791694,255823.2841193918,13901.33931517178,24448.977000000003,341241.46576265624
2022-08-24,1368945.6249127437,1419862.7273402533,259541.25049375498,11676.903768291353,15572.298000000004,261298.994884882
2022-08-25,1536709.9395042604,1451658.6479275136,230115.4477936014,12888.02044722666,15088.405499999999,261675.25707326373
2022-08-26,1789661.2066935406,1434433.5025725162,270174.3892245906,18171.48389656644,22135.68,360228.79411749076
2022-08-27,1591135.9563385912,1465696.7748140537,262309.19144341326,19491.391995555514,28555.52700000001,331363.7639276565
2022-08-28,883068.1433880369,1390752.4857050106,209044.2787151331,12607.349966878777,10946.312999999998,104067.69602676532
2022-08-29,1040797.7159981848,1453437.8786208206,234585.2236214444,14719.290335427666,11097.628499999999,184880.41422466227
2022-08-30,1030841.4313724233,1360371.3301192378,198394.34574843934,14241.91884537407,11706.6495,258085.54757708372
2022-08-31,841228.8509780187,1250706.1375853373,160243.5649773688,13562.124452496133,14176.1235,138735.7663988782
2022-09-01,1289337.1156225642,1287901.5803819522,171629.97557441736,23537.59685383306,14253.476999999999,135777.3451753406
2022-09-02,1493986.7218251221,1251062.5438023114,168761.09693872478,13489.50884130982,18503.572500000002,340568.9562906707
2022-09-03,1572534.25578976,1399472.2777973874,211500.98217189458,22085.93261805626,33834.91650000001,386212.4272109298
2022-09-04,1067473.9098377565,1439179.322033014,146121.55214280423,18256.428060453403,18928.024499999992,211453.48548854634
2022-09-05,1129563.8192240936,1327178.7889483569,162656.2651624661,6866.015289672542,16527.073499999995,234186.62638721365
2022-09-06,1104503.163794887,1221589.373187635,126480.30400554686,9196.891108105401,15149.284499999998,141690.16751495303
2022-09-07,1073871.6774501542,1253493.6504228024,76793.67059412885,15082.149549143369,6779.598,112553.92960439781
2022-09-08,1125361.719018134,1346805.7806167444,48612.27767206277,20518.2297765755,16912.927499999998,125103.99135060681
2022-09-09,1383851.283648731,1669801.6049335701,48515.877139735836,18577.18133954514,36222.721500000014,310383.7747268757
2022-09-10,1395649.3740334588,1998841.8494486155,112321.72473036051,14641.802636008413,24122.028000000002,323663.18683121126
2022-09-11,912024.1984431613,2154884.098616204,61043.66374019267,5693.238036268911,3358.1309999999994,130451.44802893803
2022-09-12,885112.8767704462,2115637.18751394,70877.85110239348,4281.343061817453,4688.985,167575.72343905893
2022-09-13,934464.452837686,1589231.0398770305,72950.21062965537,3354.7915790001002,2557.485,124510.7053607326
2022-09-14,798749.3142830397,1396347.8687096667,161679.25913099613,4083.9461697224724,6096.4995,120823.89638868708
2022-09-15,1385982.129180317,1294154.2485525508,321434.7272380574,7980.103818254684,12630.250499999998,209210.55251786252
2022-09-16,1574966.3166721417,1446365.8642180865,377242.2486930183,15105.115130748423,36083.418,411237.0849949148
2022-09-17,1581403.5066137286,1406237.3513696152,325766.04388221266,14118.120169321712,33960.255000000005,396803.89734048164
2022-09-18,848914.3834059419,1146963.0948700174,173571.1842933757,3619.5205740907727,6910.700999999999,131019.10873190379
2022-09-19,1033810.0861037356,1404947.1394771761,71700.42559241236,4254.870162308385,1556.7510000000002,185129.79791061705
2022-09-20,949496.1783811537,1436732.1539969149,74195.16724302314,4815.967520288547,757.197,182582.136675623
2022-09-21,911937.0860945495,1491481.8503790358,56893.486467375114,4815.967520288547,0.0,165151.73347893605
2022-09-22,1067788.7632192685,1692085.6933556662,78471.88071109347,5786.644002604949,0.0,145934.254990263
2022-09-23,1500581.5263107265,1934757.0102621596,122742.18771675439,8036.850961827472,14504.395500000002,268146.15078240924
2022-09-24,1457584.0595517654,1823105.5844624708,135702.9684765121,8036.850961827472,14337.119999999999,285006.15387063375
2022-09-25,1308060.5585665796,1435184.2378021122,60812.865078955205,3179.205163811241,1429.407,154977.2477767643
2022-09-26,1267559.1750481545,1731118.734560228,73715.55780017877,3179.205163811241,1429.407,192701.9013225035
2022-09-27,1191157.5401050441,1846978.7566723407,62788.56165954912,2648.8440917743715,1429.407,194312.27429980037
2022-09-28,1087570.027876803,2041972.257819984,76384.68952527561,2648.8440917743715,2017.0604999999998,169195.53027436096
2022-09-29,1260184.6217979295,2274977.232809577,942823.8674545636,3354.7915790001002,4407.039,114229.96682771711
2022-09-30,1420552.3870217223,2085685.1965563118,941317.9450273116,1119.2964532611963,3512.544,256122.43968077493
2022-10-01,1521125.037142693,2489501.916774138,960672.2517717747,1741.4148422001806,4056.2340000000004,273147.53981290205
2022-10-02,876691.9254110148,2274694.393282125,104844.6794348992,1741.4148422001806,1370.1975,165245.2262119457
2022-10-03,1012680.5906507344,2241077.0796491187,84906.7736925216,1741.4148422001806,0.0,248693.3874955013
2022-10-04,1001408.6391130174,1915238.951518491,80626.10301618831,1119.2964532611963,0.0,188832.82366258287
2022-10-05,911925.2639293651,1633452.5941977657,149998.32559539183,529.4579901813446,0.0,162795.8740022678
2022-10-06,1033810.0546059598,1433888.9967648021,174168.68075479195,529.4579901813446,595.2555,195087.5609520053
2022-10-07,1470078.733747635,1394589.4633784306,89676.7106594498,529.4579901813446,595.2555,347525.3005637586
2022-10-08,1699379.811785747,1712651.0321462606,56731.818240143,529.4579901813446,595.2555,347817.00628515787
2022-10-09,1021893.10211461,1634577.3062768779,1105688.305212037,2161.9569602244264,0.0,77672.82870633768
2022-10-10,1132150.373361708,1563002.9364592577,1105688.305212037,2161.9569602244264,0.0,204956.08093006632
2022-10-11,935848.1501287096,1385054.6666725413,1105688.305212037,1632.498970043082,0.0,221344.75892498836
2022-10-12,862176.9208795937,1282745.0507064012,1105688.305212037,2287.2648181544937,0.0,126023.03104222646
2022-10-13,1140687.2470353525,1432793.9240927207,1105688.305212037,970.6764823164011,0.0,272587.0136283186
2022-10-14,1489780.7080042134,1374405.2476750512,1105688.305212037,0.0,5312.6849999999995,400314.6134126261
2022-10-15,1557497.00975706,1273242.6022162586,1105688.305212037,0.0,0.0,383487.285562403
2022-10-16,1050732.1296634995,1312841.7424460663,1105688.305212037,0.0,0.0,140320.6302142135
2022-10-17,1119900.8358556542,1467964.9705097934,1105688.305212037,0.0,0.0,220296.1922796854
2022-10-18,1090192.49069312,1481455.2788995348,1105688.305212037,0.0,0.0,331729.11046663544
2022-10-19,797419.1842093987,1467007.154645402,12975.129575926108,0.0,752.4615,245003.77181231053
2022-10-20,1340089.0193954976,1216913.785842772,64043.511011023926,0.0,0.0,251497.35103088716
2022-10-21,1742488.6651792075,1287009.324587188,107588.33683285331,264.72899509067224,18275.607,332976.0265094781
2022-10-22,1827102.0327556066,1361351.2674742502,136468.2001847254,1331.153155996393,36484.748999999996,364949.6912648211
2022-10-23,1065165.8489348325,1210201.0638577207,112630.60740291982,10029.837106502353,1281.5984999999998,187600.7447380876
2022-10-24,1191602.9921497076,1247077.924819692,121596.1718065349,10029.837106502353,1281.5984999999998,251374.81364187642
2022-10-25,1019206.3313393606,1256014.158792743,121081.5143043003,10029.837106502353,1281.5984999999998,267538.6683710898
2022-10-26,853250.9131844207,1262508.1497233608,142158.99106068132,10029.837106502353,3763.431,223355.17796805283
2022-10-27,1247788.8401188236,1297902.956339735,113746.52963650809,10029.837106502353,7448.784,236447.58131116425
2022-10-28,1552324.822988012,1202025.9421391732,112711.03215016385,10029.837106502353,28587.089999999997,324981.65283333743
2022-10-29,1689103.0534730414,1186226.7207919743,116984.84856390904,3537.2351157198677,59540.397,331519.44960263267
2022-10-30,1192533.194963978,1087041.5266966056,94468.18659549112,1066.4241609057208,22006.089,229042.74699657352
2022-10-31,1078448.2195079813,1225551.0219293844,132056.5952487834,0.0,84111.04800000002,257996.80633593805
2022-11-01,1132947.6660613487,1305451.15682796,161103.64802562323,0.0,87127.77150000002,200207.7833384278
2022-11-02,963482.8392212564,1320316.217140395,190340.60481279172,0.0,53826.4125,141924.13026893785
2022-11-03,1036037.1573403998,1401665.4282133016,528010.739386235,0.0,12095.4435,196195.4655776863
2022-11-04,1488169.7542607728,1411734.7211760536,543826.6511560234,0.0,32735.912999999997,342405.36148864834
2022-11-05,1462980.6994711852,1518489.7757301403,629200.8162796702,0.0,62066.4975,320309.9752121182
2022-11-06,1178329.7664308003,1426312.5217731653,349055.2851603933,495.00436729786594,2381.022,177325.77795720656
2022-11-07,1141137.7702219205,1597534.5780275292,230848.54095540763,495.00436729786594,757.197,230652.196588853
2022-11-08,1173439.2012752066,1496887.6666504748,190979.76217499253,1163.3899499048193,1334.571,217139.7579929499
2022-11-09,1203781.7856513076,1485599.56725303,235173.234261595,1163.3899499048193,1334.571,163951.4378864594
2022-11-10,1302232.5461082798,1636397.373753875,388437.73669083323,668.3855826069532,1289.3684999999998,151223.51979293514
2022-11-11,1569720.9500706436,1491403.0324447178,320578.25931174896,668.3855826069532,26347.734,317080.64597406756
2022-11-12,1590377.1914422065,1322025.6329309966,511882.72249577905,0.0,37469.859000000004,298143.0265967413
2022-11-13,1116342.3746343174,1337930.7288019273,343490.29571953515,1060.72214407374,0.0,192295.36008257934
2022-11-14,1207875.8875486888,1273771.5968616104,319591.2559956301,1060.72214407374,0.0,227877.4770766879
2022-11-15,1245511.4879327186,1333813.245055642,228651.79703048966,1060.72214407374,0.0,228919.41213868413
2022-11-16,961630.1925448212,1486688.9493269494,175209.51050054622,1060.72214407374,0.0,173365.82032415507
2022-11-17,924736.7847512937,1377170.0384409656,221642.76246399846,1060.72214407374,0.0,102369.89424137845
2022-11-18,1395057.1948498455,1568421.9502987573,241801.88349587852,3988.103982566877,47616.6915,200661.43820026127
2022-11-19,1747552.940568354,1842524.5827012388,334544.39139835135,2865.9092666065526,50118.2535,412207.6655343014
2022-11-20,1629259.8097687922,2593398.663665956,379213.56820240343,2831.7601713255185,19787.628,392036.4247597803
2022-11-21,1076197.052472828,2685320.3551693256,415885.8254116595,2831.7601713255185,577.479,179295.10636699785
2022-11-22,983258.6547635761,2369384.1723186066,413444.6792660642,0.0,577.479,189598.58266029038
2022-11-23,1009294.8947296756,2455136.5939613665,427571.5243916973,0.0,577.479,172919.7938817265
2022-11-24,1319304.2565993995,1960816.6110786481,459934.7911689343,1058.9159803626892,0.0,123761.82902285107
2022-11-25,1462398.295097329,1950632.2357423722,517852.3758436785,1509.0602815349164,797.1705000000001,330039.473280006
2022-11-26,1459562.9388143595,1743348.54395937,338724.8302929784,1509.0602815349164,797.1705000000001,338600.6689476669
2022-11-27,1057794.497958482,1538724.3878748068,221485.2193902075,1509.0602815349164,8177.263500000001,177674.70207064852
2022-11-28,1088703.2863524167,1608733.4127283497,192592.72866024426,1509.0602815349164,7328.6745,220729.96288461066
2022-11-29,1072657.8048947311,1673566.4080841946,155683.2593832555,1509.0602815349164,682.731,203994.37543446646
2022-11-30,863534.7374981651,1553407.5800297558,163274.94825603336,1509.0602815349164,682.731,206837.22607069786
2022-12-01,1158429.4086829557,1850115.861647504,178126.40334988575,1509.0602815349164,682.731,179398.44154485172
2022-12-02,1430195.2105993577,2106014.858489095,180561.51396563707,1509.0602815349164,21017.629500000003,354771.795333892
2022-12-03,1459645.7569662035,1959491.4576535854,283467.59171119274,1509.0602815349164,21017.6295,329803.67432420433
2022-12-04,998834.7038699528,1764433.3755662844,310526.215563611,1509.0602815349164,0.0,166629.27542288063
2022-12-05,857277.5153482575,1984668.0813209878,341785.28478001786,0.0,0.0,205651.73611753393
2022-12-06,870970.1654497568,1859813.6068468813,389368.0899990068,0.0,0.0,217178.04699213643
2022-12-07,776538.8676607733,1800748.631185689,429741.8589373324,0.0,0.0,204883.20696477432
2022-12-08,1106974.8101194222,1275283.7735801332,836831.4821610886,0.0,0.0,208051.1415921808
2022-12-09,1342690.0007287175,1169388.7027987945,858240.3987267851,0.0,0.0,171400.89897921952
2022-12-10,1411083.7776420517,1266753.8504156834,634083.2975091864,0.0,3077.5815000000002,185196.82726846947
2022-12-11,1046873.3581484,1371665.3191535072,189474.54301817468,0.0,0.0,203032.397120566
2022-12-12,915600.2669211724,1582727.7990995871,144143.53625285532,0.0,0.0,244638.7619121454
2022-12-13,1073831.1705382005,1478725.2196810741,122526.99746052238,0.0,0.0,236959.11562476895
2022-12-14,848293.5937426423,1362503.4771116392,131804.86641970402,0.0,19817.196,164092.3485387138
2022-12-15,1188316.094252086,2408458.507107245,169251.5188459628,0.0,22094.142,194936.97574309175
2022-12-16,1173946.399459702,2578158.6853281353,162111.7389581885,0.0,2276.946,257704.61793600715
2022-12-17,1365172.7876198336,2939074.132994303,236451.29706822918,0.0,3663.156,279195.64871866297
2022-12-18,1382522.1615039166,2253049.17424664,234260.50470056606,0.0,2276.946,253416.98453792493
2022-12-19,1480504.9595057836,2124305.3544163886,264564.41720528353,0.0,2989.896,245978.3837121306
2022-12-20,1480293.5779323701,2257661.6455396735,290571.91417320486,0.0,712.95,243387.53324155096
2022-12-21,1183048.542717165,1644213.3788312348,293084.3635435494,0.0,712.95,152699.09954371775
2022-12-22,1155775.4165930587,1735546.7338796393,296757.95438673155,661.8224877266807,0.0,174350.4635430276
2022-12-23,1976247.6654237455,2267593.2512251297,333700.4668775449,661.8224877266807,2189.2394999999997,455343.77500234183
2022-12-24,2350508.8886857494,2507351.821813509,438420.2790724004,661.8224877266807,2189.2394999999997,516315.2969273054
2022-12-25,2211939.0227160137,2223945.3343973206,561651.5861277187,661.8224877266807,2189.2394999999997,419862.2650030814
2022-12-26,1952800.9416004734,1963472.041566974,773697.2473383653,0.0,15171.743999999999,548940.5881936053
2022-12-27,1853111.636102636,2195245.6950056157,956770.5179004865,0.0,12982.5045,484741.1326011289
2022-12-28,1755201.303983633,2181726.4926562044,988298.6982719233,654.7658481114116,0.0,465188.25549091614
2022-12-29,1871094.2097736853,2381474.7195516657,904654.2530221471,654.7658481114116,0.0,194393.16492592506
2022-12-30,2805273.187770009,2257993.4221114633,800249.5899543152,654.7658481114116,13783.2135,500352.05808612914
2022-12-31,2863611.625235275,2752637.0026435233,780677.5947690936,654.7658481114116,13783.2135,542045.053181157
2023-01-01,3673216.2156198574,2854242.244965271,862155.2077975316,654.7658481114116,14462.259,409427.3427539625
2023-01-02,1945101.6463003892,2187915.5376094473,560715.2676537548,0.0,1523.6655,114718.40602287573
2023-01-03,1296473.9911444327,1837839.099967883,488757.99563186546,0.0,630.105,138786.11121749206
2023-01-04,1301144.495182511,1787686.0146281368,319568.8857405433,0.0,0.0,87488.99904972024
2023-01-05,1448212.9051055415,1840677.2026097705,314142.3088084123,0.0,0.0,63283.1638509133
2023-01-06,1438206.0426542272,1685761.7704334103,317363.48063817364,0.0,0.0,126539.12981586019
2023-01-07,1449387.374620312,1614713.9440132705,202806.71592649477,0.0,0.0,117239.11071116917
2023-01-08,947433.1107755885,1402477.3193803125,164855.903945039,0.0,0.0,51689.22551679937
2023-01-09,1001043.1214457469,1316784.0492830116,133676.69940411166,0.0,0.0,58996.78961421846
2023-01-10,687009.9280383616,1166147.9923291812,111719.80921144107,0.0,0.0,35884.41016417285
2023-01-11,682466.5762175424,1177881.4637049062,121096.98625384843,0.0,0.0,12062.314891167696
2023-01-12,720094.993107116,1045405.0599904172,115196.33738107061,970.6764823164011,0.0,8205.776380062613
2023-01-13,703158.6174625563,1000572.2849924766,111374.95478101105,970.6764823164011,0.0,96228.6808440358
2023-01-14,850429.0807855658,969384.9569422054,117381.55606812992,970.6764823164011,0.0,98003.59473562254
2023-01-15,913029.2339161021,1021199.6059167763,77398.34364187109,970.6764823164011,0.0,27103.70069465329
2023-01-16,932825.9348122479,1036539.3755237054,51299.673435296456,970.6764823164011,0.0,30771.448941750685
2023-01-17,719162.8538598701,1041790.2363707811,41517.65133764638,970.6764823164011,0.0,54848.713269899185
2023-01-18,686315.3357514736,1052822.2619899113,15307.153341940611,0.0,0.0,32759.92709764094
2023-01-19,725292.4193890569,1044256.7822789713,15307.153341940611,0.0,0.0,70861.63652081741
2023-01-20,876231.097750786,1086240.472356052,7800.371253351873,0.0,0.0,72828.58301698425
2023-01-21,1008130.0523326854,1115281.568703395,0.0,0.0,0.0,75961.1771814529
2023-01-22,938043.063941186,1054783.3478341864,25968.250279074382,0.0,0.0,27379.194713190525
2023-01-23,704143.0120315565,1084402.5141586477,54816.67639288907,0.0,0.0,32353.74262010994
2023-01-24,478490.1166339375,970469.6436172489,78224.98030588937,0.0,0.0,29036.912158651117
2023-01-25,565364.7405967155,941201.5828234612,78224.98030588937,0.0,0.0,6931.756888357531
2023-01-26,757966.2366969415,880906.7163971738,78224.98030588936,0.0,0.0,28540.361865555744
2023-01-27,756114.8051553244,823280.8735300555,83344.62161493015,0.0,14174.2335,55899.33654546799
2023-01-28,839759.3881250203,780968.2907488288,136645.11866706188,0.0,14174.2335,56658.05473241798
2023-01-29,642115.9950992983,722147.9043062582,175967.65124083066,0.0,0.0,27433.002876475955
2023-01-30,828610.6155726487,760690.981811503,149787.11914566287,0.0,0.0,52485.51917814973
2023-01-31,718794.4959093201,741423.0828491962,105642.80532890951,0.0,0.0,47882.87507999113
2023-02-01,481562.79049774475,887430.1640797957,71276.12463835486,0.0,2836.7639999999997,25052.516301673775
2023-02-02,458459.67372167995,877043.9642362075,71667.99117985897,0.0,1915.1474999999998,1373.6716225010478
2023-02-03,675808.8971547958,904765.2550146743,54228.86826894428,0.0,2844.6389999999997,4738.843388221954
2023-02-04,831027.7641000808,1299686.6824051824,82371.06678679374,0.0,45454.6575,42075.38142233835
2023-02-05,846011.3006372167,1426124.084714725,68299.47237937026,0.0,27938.9775,42000.209487514476
2023-02-06,673321.2589598438,1464523.4050923062,60095.254115842115,0.0,9783.343499999999,19615.216091897357
2023-02-07,576218.2032486119,1299447.5741627458,42204.55282776839,0.0,373.233,15362.13618088594
2023-02-08,617176.9772384065,1003439.3491535021,51850.15574337074,0.0,3564.8655,15487.894924445978
2023-02-09,741122.4317653059,1020242.5299700181,83326.88191081538,0.0,1643.166,13417.382404170876
2023-02-10,733154.1843558645,1140943.889284215,124500.2456170969,0.0,38083.76250000002,64815.45832918382
2023-02-11,809869.0100713287,1199520.28367133,115213.91743279008,0.0,40263.12150000001,62641.8519703207
2023-02-12,1002362.0951253438,1276403.5570756164,101180.24372747498,0.0,11815.702499999998,51852.843046071925
2023-02-13,1138889.1224355297,1388999.5511958431,93295.15474270101,0.0,12329.320499999998,142928.4164054527
2023-02-14,1115299.041270452,1387819.5579376635,106190.3230903593,0.0,2890.7655,141509.48842408854
2023-02-15,1227872.5762028878,1382529.1163774484,326789.07159158,0.0,5799.706500000001,32686.748835013685
2023-02-16,1417709.3223629007,1297218.023775106,394622.2024183137,0.0,5051.728499999999,2246.270463923879
2023-02-17,1377009.8677422523,1228904.4550003845,403570.66790346615,0.0,45236.23650000002,2173.6063588631155
2023-02-18,1245254.606367761,1334772.0833606909,171525.7055186343,0.0,42132.478500000005,3659.721093253137
2023-02-19,1029926.934204884,1335961.5318776835,147012.5722044741,0.0,3674.5485000000003,3469.5877237656223
2023-02-20,1101920.309213703,1374962.6939796882,98990.53061975454,0.0,7061.911500000001,133223.41951956027
2023-02-21,792329.6700572787,1214587.844872438,68698.14311649617,0.0,5524.585500000001,132939.92982621343
2023-02-22,697144.5567830979,1065049.963102462,68698.14311649618,0.0,5887.066499999999,135628.7745317623
2023-02-23,708021.186083157,1017636.4562256566,74598.791989274,0.0,6252.9704999999985,27589.138888505433
2023-02-24,809931.8654417701,922795.0108437159,116818.488368259,0.0,21097.77599999999,23448.124340966795
2023-02-25,956300.841857368,983792.1479961495,79576.22195292581,0.0,23479.543499999996,26341.551292922817
2023-02-26,947044.9012706893,955104.0995819641,119347.62073546508,0.0,7245.7875,2532.477847265018
2023-02-27,979255.9687339397,949017.8975759357,105818.90107980928,0.0,22886.5245,2532.477847265018
2023-02-28,604263.1386883295,792319.0340294982,66726.59189162948,617.7079891794409,3627.3720000000003,4034.226934380161
2023-03-01,568193.7565385421,814182.6212055965,6604.15244375082,6314.447219948673,9790.4625,74934.66327896887
2023-03-02,477632.6086044412,834779.5726236394,0.0,10280.618386147657,3494.8619999999996,92073.57928868133
2023-03-03,661992.8709216542,892175.3010478466,0.0,26184.850985989866,19851.793499999996,71416.19652955177
2023-03-04,948221.1305847821,922056.499163459,0.0,26183.33835602245,14569.947000000004,102530.46751917164
2023-03-05,1040584.9040172107,942395.8851837555,35209.43371337769,4071.214853105738,3477.1695,234915.7919406301
2023-03-06,1153609.9794389268,1136622.0158449665,41195.81236065489,5503.946875935679,6044.1255,322816.253167884
2023-03-07,667009.1914192826,983005.7631000825,53518.09704235118,3344.8100858764255,4626.174000000001,100891.08314132506
2023-03-08,607360.137258392,1054960.5405419513,76359.99108749628,3123.5093791157096,3531.1815,92808.58297975404
2023-03-09,743091.6724854741,1162218.8108691555,75266.39506604431,2814.6687856141994,4607.652000000001,88419.01067084704
2023-03-10,916174.6034808006,1209185.470304658,51048.7213526666,3475.523294117647,7735.5914999999995,81012.71557046827
2023-03-11,1119970.4309873143,1333450.8772184495,66986.96008030792,4445.963117254528,5256.047999999999,112705.8880609357
2023-03-12,1416561.2725105411,1448664.6905735107,94418.5965156922,20613.34623853211,4970.616000000001,233614.38404885615
2023-03-13,1632951.531598344,1687580.0512749522,100857.49035131714,5769.974987928536,23620.054500000002,434447.4642552053
